idr_name,NAME,"GO:0005654,nucleoplasm","GO:0005730,nucleolus","GO:0005739,mitochondrion","GO:0005740,mitochondrial envelope","GO:0005741,mitochondrial outer membrane","GO:0005758,mitochondrial intermembrane space","GO:0031966,mitochondrial membrane","GO:0035556,intracellular signal transduction","GO:0051646,mitochondrion localization","GO:0051654,establishment of mitochondrion localization","GO:0098573,intrinsic component of mitochondrial membrane","GO:0098798,mitochondrial protein complex","GO:0098799,outer mitochondrial membrane protein complex"
YNL074C_idr_2,MLF3,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL074C_idr_3,MLF3,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL074C_idr_4,MLF3,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL076W_idr_10,MKS1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL076W_idr_12,MKS1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL076W_idr_6,MKS1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL076W_idr_9,MKS1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL077W_idr_2,APJ1,0,0,1,0,0,0,0,0,0,0,0,0,0
YNL077W_idr_3,APJ1,0,0,1,0,0,0,0,0,0,0,0,0,0
YNL080C_idr_2,EOS1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL082W_idr_3,PMS1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL082W_idr_5,PMS1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL084C_idr_2,END3,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL085W_idr_8,MKT1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL087W_idr_1,TCB2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL087W_idr_9,TCB2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL088W_idr_15,TOP2,0,0,1,0,0,0,0,0,0,0,0,0,0
YNL088W_idr_16,TOP2,0,0,1,0,0,0,0,0,0,0,0,0,0
YNL091W_idr_1,NST1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL091W_idr_4,NST1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL091W_idr_6,NST1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL091W_idr_8,NST1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL093W_idr_2,YPT53,0,0,0,0,0,0,0,1,0,0,0,0,0
YNL094W_idr_3,APP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL094W_idr_5,APP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL095C_idr_2,,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL095C_idr_3,,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL097C_idr_2,PHO23,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL098C_idr_2,RAS2,0,0,1,0,0,0,0,1,0,0,0,0,0
YNL099C_idr_4,OCA1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL101W_idr_1,AVT4,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL101W_idr_4,AVT4,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL101W_idr_5,AVT4,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL102W_idr_5,POL1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL103W_idr_2,MET4,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL103W_idr_5,MET4,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL103W_idr_6,MET4,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL103W_idr_7,MET4,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL103W_idr_8,MET4,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL106C_idr_3,INP52,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL106C_idr_7,INP52,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL110C_idr_1,NOP15,0,1,0,0,0,0,0,0,0,0,0,0,0
YNL112W_idr_1,DBP2,0,0,1,0,0,0,0,0,0,0,0,0,0
YNL112W_idr_2,DBP2,0,0,1,0,0,0,0,0,0,0,0,0,0
YNL113W_idr_1,RPC19,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL115C_idr_1,,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL116W_idr_1,DMA2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL116W_idr_3,DMA2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL118C_idr_2,DCP2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL119W_idr_3,NCS2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL121C_idr_4,TOM70,0,0,1,0,1,0,1,0,0,0,1,1,1
YNL123W_idr_1,NMA111,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL123W_idr_3,NMA111,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL124W_idr_1,NAF1,1,0,0,0,0,0,0,0,0,0,0,0,0
YNL124W_idr_3,NAF1,1,0,0,0,0,0,0,0,0,0,0,0,0
YNL125C_idr_1,ESBP6,0,0,1,0,0,0,0,0,0,0,0,0,0
YNL125C_idr_4,ESBP6,0,0,1,0,0,0,0,0,0,0,0,0,0
YNL125C_idr_6,ESBP6,0,0,1,0,0,0,0,0,0,0,0,0,0
YNL126W_idr_8,SPC98,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL127W_idr_1,FAR11,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL127W_idr_10,FAR11,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL127W_idr_14,FAR11,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL128W_idr_1,TEP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL131W_idr_1,TOM22,0,0,1,0,1,0,1,0,0,0,1,1,1
YNL132W_idr_10,KRE33,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL132W_idr_3,KRE33,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL136W_idr_3,EAF7,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL137C_idr_1,NAM9,0,0,1,0,0,0,0,0,0,0,0,1,0
YNL137C_idr_5,NAM9,0,0,1,0,0,0,0,0,0,0,0,1,0
YNL138W_idr_2,SRV2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL138W_idr_5,SRV2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL139C_idr_13,THO2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL139C_idr_8,THO2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL142W_idr_2,MEP2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL144C_idr_1,,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL144C_idr_3,,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL144C_idr_6,,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL151C_idr_4,RPC31,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL152W_idr_3,INN1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL154C_idr_1,YCK2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL154C_idr_2,YCK2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL156C_idr_2,NSG2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL157W_idr_2,IGO1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL160W_idr_1,YGP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL161W_idr_1,CBK1,0,0,0,0,0,0,0,1,0,0,0,0,0
YNL161W_idr_5,CBK1,0,0,0,0,0,0,0,1,0,0,0,0,0
YNL161W_idr_6,CBK1,0,0,0,0,0,0,0,1,0,0,0,0,0
YNL163C_idr_18,RIA1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL163C_idr_5,RIA1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL164C_idr_12,IBD2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL165W_idr_1,,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL166C_idr_5,BNI5,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL167C_idr_1,SKO1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL167C_idr_4,SKO1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL169C_idr_2,PSD1,0,0,1,0,0,0,0,0,0,0,1,0,0
YNL172W_idr_12,APC1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL172W_idr_13,APC1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL172W_idr_15,APC1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL172W_idr_16,APC1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL172W_idr_2,APC1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL172W_idr_5,APC1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL173C_idr_2,MDG1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL173C_idr_4,MDG1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL175C_idr_1,NOP13,0,1,0,0,0,0,0,0,0,0,0,0,0
YNL175C_idr_2,NOP13,0,1,0,0,0,0,0,0,0,0,0,0,0
YNL175C_idr_4,NOP13,0,1,0,0,0,0,0,0,0,0,0,0,0
YNL176C_idr_1,TDA7,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL176C_idr_4,TDA7,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL177C_idr_1,MRPL22,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL180C_idr_3,RHO5,0,0,1,0,0,0,0,1,0,0,0,0,0
YNL183C_idr_1,NPR1,0,0,0,0,0,0,0,1,0,0,0,0,0
YNL183C_idr_4,NPR1,0,0,0,0,0,0,0,1,0,0,0,0,0
YNL186W_idr_2,UBP10,0,1,0,0,0,0,0,0,0,0,0,0,0
YNL186W_idr_5,UBP10,0,1,0,0,0,0,0,0,0,0,0,0,0
YNL189W_idr_1,SRP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL189W_idr_3,SRP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL191W_idr_1,DUG3,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL192W_idr_1,CHS1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL193W_idr_2,,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL194C_idr_2,,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL197C_idr_1,WHI3,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL197C_idr_3,WHI3,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL197C_idr_4,WHI3,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL199C_idr_2,GCR2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL199C_idr_4,GCR2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL199C_idr_8,GCR2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL201C_idr_6,PSY2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL201C_idr_7,PSY2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL204C_idr_2,SPS18,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL206C_idr_5,RTT106,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL207W_idr_3,RIO2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL208W_idr_1,,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL208W_idr_2,,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL212W_idr_3,VID27,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL212W_idr_4,VID27,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL213C_idr_3,RRG9,0,0,1,0,0,0,0,0,0,0,0,0,0
YNL213C_idr_9,RRG9,0,0,1,0,0,0,0,0,0,0,0,0,0
YNL215W_idr_1,IES2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL215W_idr_3,IES2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL216W_idr_1,RAP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL216W_idr_10,RAP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL216W_idr_11,RAP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL216W_idr_4,RAP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL218W_idr_2,MGS1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL221C_idr_1,POP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL221C_idr_2,POP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL223W_idr_6,ATG4,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL224C_idr_1,SQS1,0,1,0,0,0,0,0,0,0,0,0,0,0
YNL224C_idr_10,SQS1,0,1,0,0,0,0,0,0,0,0,0,0,0
YNL224C_idr_11,SQS1,0,1,0,0,0,0,0,0,0,0,0,0,0
YNL224C_idr_13,SQS1,0,1,0,0,0,0,0,0,0,0,0,0,0
YNL224C_idr_4,SQS1,0,1,0,0,0,0,0,0,0,0,0,0,0
YNL227C_idr_2,JJJ1,0,1,1,0,0,0,0,0,0,0,0,0,0
YNL227C_idr_7,JJJ1,0,1,1,0,0,0,0,0,0,0,0,0,0
YNL229C_idr_1,URE2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL230C_idr_1,ELA1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL231C_idr_1,PDR16,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL233W_idr_2,BNI4,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL233W_idr_3,BNI4,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL234W_idr_2,,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL238W_idr_4,KEX2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL238W_idr_5,KEX2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL242W_idr_13,ATG2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL242W_idr_16,ATG2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL242W_idr_19,ATG2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL242W_idr_22,ATG2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL242W_idr_25,ATG2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL242W_idr_27,ATG2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL242W_idr_7,ATG2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL243W_idr_11,SLA2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL243W_idr_17,SLA2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL243W_idr_9,SLA2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL246W_idr_3,VPS75,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL250W_idr_31,RAD50,1,0,1,0,0,0,0,0,0,0,0,0,0
YNL250W_idr_32,RAD50,1,0,1,0,0,0,0,0,0,0,0,0,0
YNL250W_idr_8,RAD50,1,0,1,0,0,0,0,0,0,0,0,0,0
YNL251C_idr_2,NRD1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL251C_idr_3,NRD1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL251C_idr_4,NRD1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL253W_idr_2,TEX1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL257C_idr_20,SIP3,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL257C_idr_23,SIP3,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL257C_idr_6,SIP3,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL258C_idr_4,DSL1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL262W_idr_1,POL2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL262W_idr_19,POL2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL262W_idr_21,POL2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL262W_idr_6,POL2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL263C_idr_1,YIF1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL264C_idr_1,PDR17,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL265C_idr_2,IST1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL267W_idr_10,PIK1,0,0,0,0,0,0,0,1,0,0,0,0,0
YNL267W_idr_11,PIK1,0,0,0,0,0,0,0,1,0,0,0,0,0
YNL267W_idr_4,PIK1,0,0,0,0,0,0,0,1,0,0,0,0,0
YNL268W_idr_1,LYP1,0,0,1,0,0,0,0,0,0,0,0,0,0
YNL270C_idr_1,ALP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL271C_idr_1,BNI1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL271C_idr_16,BNI1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL271C_idr_18,BNI1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL271C_idr_19,BNI1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL271C_idr_24,BNI1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL271C_idr_27,BNI1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL272C_idr_2,SEC2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL272C_idr_6,SEC2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL272C_idr_7,SEC2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL273W_idr_10,TOF1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL273W_idr_11,TOF1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL273W_idr_3,TOF1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL273W_idr_4,TOF1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL273W_idr_7,TOF1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL275W_idr_1,BOR1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL278W_idr_1,CAF120,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL278W_idr_4,CAF120,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL283C_idr_5,WSC2,0,0,0,0,0,0,0,1,0,0,0,0,0
YNL283C_idr_6,WSC2,0,0,0,0,0,0,0,1,0,0,0,0,0
YNL286W_idr_1,CUS2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL287W_idr_3,SEC21,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL288W_idr_1,CAF40,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL289W_idr_4,PCL1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL292W_idr_2,PUS4,0,0,1,0,0,0,0,0,0,0,0,0,0
YNL293W_idr_1,MSB3,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL293W_idr_7,MSB3,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL294C_idr_2,RIM21,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL294C_idr_4,RIM21,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL297C_idr_14,MON2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL297C_idr_2,MON2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL297C_idr_28,MON2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL297C_idr_4,MON2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL298W_idr_1,CLA4,0,0,0,0,0,0,0,1,0,0,0,0,0
YNL298W_idr_3,CLA4,0,0,0,0,0,0,0,1,0,0,0,0,0
YNL298W_idr_6,CLA4,0,0,0,0,0,0,0,1,0,0,0,0,0
YNL299W_idr_1,TRF5,0,1,0,0,0,0,0,0,0,0,0,0,0
YNL299W_idr_3,TRF5,0,1,0,0,0,0,0,0,0,0,0,0,0
YNL304W_idr_1,YPT11,0,0,1,0,0,0,0,1,1,0,0,0,0
YNL304W_idr_2,YPT11,0,0,1,0,0,0,0,1,1,0,0,0,0
YNL304W_idr_3,YPT11,0,0,1,0,0,0,0,1,1,0,0,0,0
YNL305C_idr_1,BXI1,0,0,1,0,0,0,1,1,0,0,0,0,0
YNL306W_idr_2,MRPS18,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL308C_idr_1,KRI1,0,1,0,0,0,0,0,0,0,0,0,0,0
YNL308C_idr_10,KRI1,0,1,0,0,0,0,0,0,0,0,0,0,0
YNL308C_idr_4,KRI1,0,1,0,0,0,0,0,0,0,0,0,0,0
YNL308C_idr_7,KRI1,0,1,0,0,0,0,0,0,0,0,0,0,0
YNL309W_idr_3,STB1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL309W_idr_4,STB1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL310C_idr_1,ZIM17,0,0,1,0,0,0,1,0,0,0,0,0,0
YNL311C_idr_1,SKP2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL312W_idr_1,RFA2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL313C_idr_4,EMW1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL314W_idr_2,DAL82,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL315C_idr_3,ATP11,0,0,1,0,0,0,0,0,0,0,0,0,0
YNL317W_idr_3,PFS2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL318C_idr_1,HXT14,0,0,1,0,0,0,0,0,0,0,0,0,0
YNL321W_idr_1,VNX1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL321W_idr_2,VNX1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL321W_idr_4,VNX1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL322C_idr_1,KRE1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL323W_idr_2,LEM3,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL325C_idr_4,FIG4,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL327W_idr_1,EGT2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL330C_idr_2,RPD3,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR001C_idr_1,CIT1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR002C_idr_1,ATO2,0,0,1,0,0,0,0,0,0,0,0,0,0
YNR006W_idr_2,VPS27,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR006W_idr_3,VPS27,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR006W_idr_7,VPS27,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR008W_idr_1,LRO1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR011C_idr_1,PRP2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR011C_idr_8,PRP2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR012W_idr_1,URK1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR013C_idr_2,PHO91,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR013C_idr_4,PHO91,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR015W_idr_1,SMM1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR016C_idr_19,ACC1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR016C_idr_20,ACC1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR016C_idr_30,ACC1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR019W_idr_2,ARE2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR019W_idr_5,ARE2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR022C_idr_2,MRPL50,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR023W_idr_1,SNF12,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR023W_idr_11,SNF12,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR028W_idr_1,CPR8,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR031C_idr_1,SSK2,0,0,0,0,0,0,0,1,0,0,0,0,0
YNR031C_idr_10,SSK2,0,0,0,0,0,0,0,1,0,0,0,0,0
YNR031C_idr_11,SSK2,0,0,0,0,0,0,0,1,0,0,0,0,0
YNR031C_idr_12,SSK2,0,0,0,0,0,0,0,1,0,0,0,0,0
YNR031C_idr_14,SSK2,0,0,0,0,0,0,0,1,0,0,0,0,0
YNR031C_idr_5,SSK2,0,0,0,0,0,0,0,1,0,0,0,0,0
YNR032W_idr_1,PPG1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR038W_idr_1,DBP6,0,1,0,0,0,0,0,0,0,0,0,0,0
YNR039C_idr_1,ZRG17,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR041C_idr_1,COQ2,0,0,1,0,0,1,1,0,0,0,1,0,0
YNR044W_idr_1,AGA1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR047W_idr_1,FPK1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR047W_idr_5,FPK1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR049C_idr_2,MSO1,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR051C_idr_2,BRE5,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR051C_idr_3,BRE5,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR052C_idr_4,POP2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR052C_idr_5,POP2,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR054C_idr_1,ESF2,0,1,0,0,0,0,0,0,0,0,0,0,0
YNR054C_idr_5,ESF2,0,1,0,0,0,0,0,0,0,0,0,0,0
YOL001W_idr_4,PHO80,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL004W_idr_1,SIN3,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL004W_idr_14,SIN3,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL004W_idr_7,SIN3,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL004W_idr_8,SIN3,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL004W_idr_9,SIN3,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL006C_idr_1,TOP1,1,1,0,0,0,0,0,0,0,0,0,0,0
YOL006C_idr_5,TOP1,1,1,0,0,0,0,0,0,0,0,0,0,0
YOL007C_idr_5,CSI2,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL009C_idr_2,MDM12,0,0,1,0,1,0,1,0,1,0,0,1,1
YOL011W_idr_2,PLB3,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL013C_idr_6,HRD1,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL016C_idr_1,CMK2,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL017W_idr_13,ESC8,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL017W_idr_9,ESC8,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL018C_idr_1,TLG2,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL019W_idr_4,,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL020W_idr_1,TAT2,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL021C_idr_4,DIS3,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL022C_idr_3,TSR4,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL022C_idr_4,TSR4,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL023W_idr_1,IFM1,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL023W_idr_3,IFM1,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL027C_idr_1,MDM38,0,0,1,0,0,0,1,0,0,0,0,0,0
YOL027C_idr_4,MDM38,0,0,1,0,0,0,1,0,0,0,0,0,0
YOL030W_idr_4,GAS5,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL032W_idr_2,OPI10,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL033W_idr_1,MSE1,0,0,0,0,0,0,0,0,0,0,0,0,0
